lon;lat;h
-70.625;77.5;13.437
-69.625;77.5;14.895
-68.625;77.5;16.337999
-67.625;77.5;17.799
-66.625;77.5;19.218
-65.625;77.5;20.49
-64.625;77.5;21.57
-63.625;77.5;22.493999
-62.625;77.5;23.283001
-61.625;77.5;23.907
-60.625;77.5;24.381001
-59.625;77.5;24.846001
-58.625;77.5;25.466999
-57.625;77.5;26.280001
-56.625;77.5;27.156
-55.625;77.5;27.957001
-54.625;77.5;28.662001
-53.625;77.5;29.322001
-52.625;77.5;29.943001
-51.625;77.5;30.441
-50.625;77.5;30.723
-49.625;77.5;30.809999
-48.625;77.5;30.861
-47.625;77.5;31.104
-46.625;77.5;31.667999
-45.625;77.5;32.466
-44.625;77.5;33.261002
-43.625;77.5;33.873001
-42.625;77.5;34.307999
-41.625;77.5;34.722
-40.625;77.5;35.25
-39.625;77.5;35.924999
-38.625;77.5;36.720001
-37.625;77.5;37.619999
-36.625;77.5;38.580002
-35.625;77.5;39.519001
-34.625;77.5;40.362
-33.625;77.5;41.088001
-32.625;77.5;41.667
-31.625;77.5;42.002998
-30.625;77.5;41.991001
-29.625;77.5;41.685001
-28.625;77.5;41.262001
-27.625;77.5;40.722
-26.625;77.5;39.714001
-25.625;77.5;37.824001
-24.625;77.5;35.141998
-23.625;77.5;32.480999
-22.625;77.5;30.896999
-21.625;77.5;30.846001
-20.625;77.5;31.823999
-19.625;77.5;32.780998
-18.625;77.5;32.945999
-17.625;77.5;32.396999
-16.625;77.5;31.92
-15.625;77.5;32.361
-14.625;77.5;33.938999
-13.625;77.5;36.075001
-12.625;77.5;37.862999
-11.625;77.5;38.784
-10.625;77.5;39.084
-9.625;77.5;39.438
-8.625;77.5;40.215
-7.625;77.5;41.112
-6.625;77.5;41.516998
-5.625;77.5;41.202
-4.625;77.5;40.605
-3.625;77.5;40.368
-2.625;77.5;40.695
-1.625;77.5;41.178001
-0.625;77.5;41.313
0.375;76.5;43.139999
1.375;76.5;42.639
2.375;76.5;42.234001
3.375;76.5;42.257999
4.375;76.5;42.446999
5.375;76.5;42.372002
6.375;76.5;42.012001
7.375;76.5;41.637001
8.375;76.5;41.216999
9.375;76.5;40.445999
10.375;76.5;39.387001
11.375;76.5;38.685001
12.375;76.5;38.765999
13.375;76.5;39.033001
14.375;76.5;38.352001
15.375;76.5;36.351002
16.375;76.5;33.863998
17.375;76.5;31.968
18.375;76.5;30.941999
19.375;76.5;30.288
20.375;76.5;29.552999
21.375;76.5;28.722
22.375;76.5;27.93
23.375;76.5;27.135
24.375;76.5;26.229
25.375;76.5;25.236
26.375;76.5;24.246
27.375;76.5;23.264999
28.375;76.5;22.224001
29.375;76.5;21.15
30.375;76.5;20.166
31.375;76.5;19.347
32.375;76.5;18.636
33.375;76.5;17.922001
34.375;76.5;17.166
35.375;76.5;16.362
36.375;76.5;15.501
37.375;76.5;14.58
38.375;76.5;13.62
39.375;76.5;12.666
40.375;76.5;11.769
41.375;76.5;10.998
42.375;76.5;10.395
43.375;76.5;9.9
44.375;76.5;9.369
45.375;76.5;8.739
46.375;76.5;8.1
47.375;76.5;7.542
48.375;76.5;6.993
49.375;76.5;6.321
50.375;76.5;5.58
51.375;76.5;4.998
52.375;76.5;4.701
53.375;76.5;4.548
54.375;76.5;4.278
55.375;76.5;3.771
56.375;76.5;3.09
57.375;76.5;2.424
58.375;76.5;1.959
59.375;76.5;1.791
60.375;76.5;1.809
61.375;76.5;1.767
62.375;76.5;1.53
63.375;76.5;1.203
64.375;76.5;0.918
65.375;76.5;0.594
66.375;76.5;0.039
67.375;76.5;-0.78
68.375;76.5;-1.683
69.375;76.5;-2.49
70.375;76.5;-3.186
71.375;76.5;-3.834
72.375;76.5;-4.467
73.375;76.5;-5.058
74.375;76.5;-5.598
75.375;76.5;-6.093
76.375;76.5;-6.474
77.375;76.5;-6.612
78.375;76.5;-6.399
79.375;76.5;-5.922
80.375;76.5;-5.49
81.375;76.5;-5.394
82.375;76.5;-5.676
83.375;76.5;-6.117
84.375;76.5;-6.489
85.375;76.5;-6.735
86.375;76.5;-6.867
87.375;76.5;-6.879
88.375;76.5;-6.804
89.375;76.5;-6.762
90.375;76.5;-6.843
91.375;76.5;-6.957
92.375;76.5;-7.002
93.375;76.5;-7.071
94.375;76.5;-7.347
95.375;76.5;-7.815
96.375;76.5;-8.193
97.375;76.5;-8.268
98.375;76.5;-8.1
99.375;76.5;-7.875
100.375;76.5;-7.614
101.375;76.5;-7.257
102.375;76.5;-6.843
103.375;76.5;-6.504
104.375;76.5;-6.24
105.375;76.5;-5.862
106.375;76.5;-5.271
107.375;76.5;-4.641
108.375;76.5;-4.245
109.375;76.5;-4.098
110.375;76.5;-3.897
111.375;76.5;-3.381
112.375;76.5;-2.679
113.375;76.5;-2.22
114.375;76.5;-2.28
115.375;76.5;-2.643
116.375;76.5;-2.811
117.375;76.5;-2.541
118.375;76.5;-2.043
119.375;76.5;-1.653
120.375;76.5;-1.437
121.375;76.5;-1.23
122.375;76.5;-0.957
123.375;76.5;-0.732
124.375;76.5;-0.633
125.375;76.5;-0.552
126.375;76.5;-0.339
127.375;76.5;-0.057
128.375;76.5;0.09
129.375;76.5;0.048
130.375;76.5;0
131.375;76.5;0.102
132.375;76.5;0.219
133.375;76.5;0.09
134.375;76.5;-0.246
135.375;76.5;-0.363
136.375;76.5;0.054
137.375;76.5;0.765
138.375;76.5;1.173
139.375;76.5;1.017
140.375;76.5;0.63
141.375;76.5;0.489
142.375;76.5;0.663
143.375;76.5;0.87
144.375;76.5;0.945
145.375;76.5;1.032
146.375;76.5;1.293
147.375;76.5;1.671
148.375;76.5;1.962
149.375;76.5;2.058
150.375;76.5;2.016
151.375;76.5;1.953
152.375;76.5;1.956
153.375;76.5;2.049
154.375;76.5;2.154
155.375;76.5;2.175
156.375;76.5;2.163
157.375;76.5;2.322
158.375;76.5;2.739
159.375;76.5;3.186
160.375;76.5;3.354
161.375;76.5;3.204
162.375;76.5;2.988
163.375;76.5;2.889
164.375;76.5;2.844
165.375;76.5;2.772
166.375;76.5;2.763
167.375;76.5;2.898
168.375;76.5;3.057
169.375;76.5;3.099
170.375;76.5;3.084
171.375;76.5;3.162
172.375;76.5;3.249
173.375;76.5;3.075
174.375;76.5;2.556
175.375;76.5;1.902
176.375;76.5;1.362
177.375;76.5;1.026
178.375;76.5;0.954
179.375;76.5;1.236
-179.625;76.5;1.713
-178.625;76.5;1.896
-177.625;76.5;1.407
-176.625;76.5;0.48
-175.625;76.5;-0.222
-174.625;76.5;-0.351
-173.625;76.5;-0.171
-172.625;76.5;-0.036
-171.625;76.5;0.078
-170.625;76.5;0.414
-169.625;76.5;0.951
-168.625;76.5;1.428
-167.625;76.5;1.719
-166.625;76.5;1.854
-165.625;76.5;1.707
-164.625;76.5;1.017
-163.625;76.5;-0.138
-162.625;76.5;-1.164
-161.625;76.5;-1.518
-160.625;76.5;-1.251
-159.625;76.5;-0.852
-158.625;76.5;-0.696
-157.625;76.5;-0.849
-156.625;76.5;-1.281
-155.625;76.5;-1.947
-154.625;76.5;-2.628
-153.625;76.5;-3.027
-152.625;76.5;-3.048
-151.625;76.5;-2.922
-150.625;76.5;-2.94
-149.625;76.5;-3.165
-148.625;76.5;-3.471
-147.625;76.5;-3.75
-146.625;76.5;-4.023
-145.625;76.5;-4.38
-144.625;76.5;-4.86
-143.625;76.5;-5.385
-142.625;76.5;-5.847
-141.625;76.5;-6.216
-140.625;76.5;-6.573
-139.625;76.5;-6.969
-138.625;76.5;-7.362
-137.625;76.5;-7.662
-136.625;76.5;-7.842
-135.625;76.5;-7.839
-134.625;76.5;-7.509
-133.625;76.5;-6.798
-132.625;76.5;-5.958
-131.625;76.5;-5.361
-130.625;76.5;-5.112
-129.625;76.5;-4.986
-128.625;76.5;-4.854
-127.625;76.5;-4.926
-126.625;76.5;-5.466
-125.625;76.5;-6.282
-124.625;76.5;-6.837
-123.625;76.5;-6.858
-122.625;76.5;-6.657
-121.625;76.5;-6.705
-120.625;76.5;-7.059
-119.625;76.5;-7.407
-118.625;76.5;-7.551
-117.625;76.5;-7.596
-116.625;76.5;-7.692
-115.625;76.5;-7.848
-114.625;76.5;-8.085
-113.625;76.5;-8.511
-112.625;76.5;-9.117
-111.625;76.5;-9.597
-110.625;76.5;-9.669
-109.625;76.5;-9.432
-108.625;76.5;-9.255
-107.625;76.5;-9.3
-106.625;76.5;-9.33
-105.625;76.5;-9.096
-104.625;76.5;-8.628
-103.625;76.5;-8.136
-102.625;76.5;-7.701
-101.625;76.5;-7.227
-100.625;76.5;-6.69
-99.625;76.5;-6.18
-98.625;76.5;-5.772
-97.625;76.5;-5.388
-96.625;76.5;-4.917
-95.625;76.5;-4.347
-94.625;76.5;-3.741
-93.625;76.5;-3.111
-92.625;76.5;-2.448
-91.625;76.5;-1.833
-90.625;76.5;-1.38
-89.625;76.5;-1.089
-88.625;76.5;-0.783
-87.625;76.5;-0.315
-86.625;76.5;0.252
-85.625;76.5;0.762
-84.625;76.5;1.221
-83.625;76.5;1.854
-82.625;76.5;2.871
-81.625;76.5;4.248
-80.625;76.5;5.769
-79.625;76.5;7.206
-78.625;76.5;8.481
-77.625;76.5;9.636
-76.625;76.5;10.74
-75.625;76.5;11.754
-74.625;76.5;12.51
-73.625;76.5;12.903
-72.625;76.5;13.119
-71.625;76.5;13.584
-70.625;76.5;14.556
-69.625;76.5;15.825
-68.625;76.5;16.968
-67.625;76.5;17.778
-66.625;76.5;18.389999
-65.625;76.5;18.972
-64.625;76.5;19.514999
-63.625;76.5;19.959
-62.625;76.5;20.346001
-61.625;76.5;20.768999
-60.625;76.5;21.291
-59.625;76.5;21.957001
-58.625;76.5;22.823999
-57.625;76.5;23.900999
-56.625;76.5;25.115999
-55.625;76.5;26.355
-54.625;76.5;27.531
-53.625;76.5;28.572001
-52.625;76.5;29.436001
-51.625;76.5;30.174
-50.625;76.5;30.861
-49.625;76.5;31.464001
-48.625;76.5;31.848
-47.625;76.5;32.025002
-46.625;76.5;32.237999
-45.625;76.5;32.727001
-44.625;76.5;33.459
-43.625;76.5;34.248001
-42.625;76.5;35.034
-41.625;76.5;35.939999
-40.625;76.5;36.974998
-39.625;76.5;37.965
-38.625;76.5;38.759998
-37.625;76.5;39.423
-36.625;76.5;40.104
-35.625;76.5;40.827
-34.625;76.5;41.528999
-33.625;76.5;42.27
-32.625;76.5;43.194
-31.625;76.5;44.310001
-30.625;76.5;45.398998
-29.625;76.5;46.175999
-28.625;76.5;46.412998
-27.625;76.5;45.909
-26.625;76.5;44.480999
-25.625;76.5;42.165001
-24.625;76.5;39.462002
-23.625;76.5;37.167
-22.625;76.5;35.880001
-21.625;76.5;35.591999
-20.625;76.5;35.780998
-19.625;76.5;35.945999
-18.625;76.5;36.056999
-17.625;76.5;36.488998
-16.625;76.5;37.518002
-15.625;76.5;38.924999
-14.625;76.5;40.164001
-13.625;76.5;40.959
-12.625;76.5;41.570999
-11.625;76.5;42.414001
-10.625;76.5;43.481998
-9.625;76.5;44.283001
-8.625;76.5;44.375999
-7.625;76.5;43.835999
-6.625;76.5;43.089001
-5.625;76.5;42.441002
-4.625;76.5;41.973
-3.625;76.5;41.780998
-2.625;76.5;42.029999
-1.625;76.5;42.651001
-0.625;76.5;43.173
0.375;75.5;43.655998
1.375;75.5;43.925999
2.375;75.5;43.761002
3.375;75.5;43.418999
4.375;75.5;43.338001
5.375;75.5;43.386002
6.375;75.5;43.047001
7.375;75.5;42.282001
8.375;75.5;41.598
9.375;75.5;41.181
10.375;75.5;40.698002
11.375;75.5;40.133999
12.375;75.5;40.091999
13.375;75.5;40.785
14.375;75.5;41.268002
15.375;75.5;40.32
16.375;75.5;37.866001
17.375;75.5;35.013
18.375;75.5;32.784
19.375;75.5;31.305
20.375;75.5;30.174
21.375;75.5;29.145
22.375;75.5;28.233
23.375;75.5;27.357
24.375;75.5;26.313
25.375;75.5;25.041
26.375;75.5;23.76
27.375;75.5;22.695
28.375;75.5;21.830999
29.375;75.5;20.997
30.375;75.5;20.121
31.375;75.5;19.268999
32.375;75.5;18.500999
33.375;75.5;17.76
34.375;75.5;16.92
35.375;75.5;15.915
36.375;75.5;14.805
37.375;75.5;13.755
38.375;75.5;12.846
39.375;75.5;11.982
40.375;75.5;11.043
41.375;75.5;10.098
42.375;75.5;9.345
43.375;75.5;8.814
44.375;75.5;8.313
45.375;75.5;7.68
46.375;75.5;6.963
47.375;75.5;6.285
48.375;75.5;5.64
49.375;75.5;4.974
50.375;75.5;4.338
51.375;75.5;3.783
52.375;75.5;3.189
53.375;75.5;2.448
54.375;75.5;1.803
55.375;75.5;1.722
56.375;75.5;2.226
57.375;75.5;2.682
58.375;75.5;2.442
59.375;75.5;1.551
60.375;75.5;0.549
61.375;75.5;-0.279
62.375;75.5;-1.047
63.375;75.5;-1.878
64.375;75.5;-2.691
65.375;75.5;-3.384
66.375;75.5;-3.915
67.375;75.5;-4.245
68.375;75.5;-4.416
69.375;75.5;-4.593
70.375;75.5;-4.872
71.375;75.5;-5.148
72.375;75.5;-5.328
73.375;75.5;-5.493
74.375;75.5;-5.706
75.375;75.5;-5.85
76.375;75.5;-5.886
77.375;75.5;-6.009
78.375;75.5;-6.372
79.375;75.5;-6.807
80.375;75.5;-7.083
81.375;75.5;-7.2
82.375;75.5;-7.275
83.375;75.5;-7.287
84.375;75.5;-7.176
85.375;75.5;-7.02
86.375;75.5;-6.927
87.375;75.5;-6.9
88.375;75.5;-6.912
89.375;75.5;-6.99
90.375;75.5;-7.137
91.375;75.5;-7.266
92.375;75.5;-7.347
93.375;75.5;-7.506
94.375;75.5;-7.842
95.375;75.5;-8.244
96.375;75.5;-8.556
97.375;75.5;-8.757
98.375;75.5;-8.898
99.375;75.5;-8.88
100.375;75.5;-8.604
101.375;75.5;-8.25
102.375;75.5;-8.175
103.375;75.5;-8.391
104.375;75.5;-8.475
105.375;75.5;-8.079
106.375;75.5;-7.329
107.375;75.5;-6.525
108.375;75.5;-5.736
109.375;75.5;-4.986
110.375;75.5;-4.53
111.375;75.5;-4.557
112.375;75.5;-4.812
113.375;75.5;-4.857
114.375;75.5;-4.671
115.375;75.5;-4.539
116.375;75.5;-4.524
117.375;75.5;-4.323
118.375;75.5;-3.795
119.375;75.5;-3.216
120.375;75.5;-2.919
121.375;75.5;-2.859
122.375;75.5;-2.682
123.375;75.5;-2.226
124.375;75.5;-1.719
125.375;75.5;-1.509
126.375;75.5;-1.632
127.375;75.5;-1.773
128.375;75.5;-1.644
129.375;75.5;-1.32
130.375;75.5;-1.11
131.375;75.5;-1.176
132.375;75.5;-1.368
133.375;75.5;-1.428
134.375;75.5;-1.227
135.375;75.5;-0.84
136.375;75.5;-0.444
137.375;75.5;-0.18
138.375;75.5;-0.072
139.375;75.5;-0.006
140.375;75.5;0.141
141.375;75.5;0.36
142.375;75.5;0.54
143.375;75.5;0.654
144.375;75.5;0.861
145.375;75.5;1.239
146.375;75.5;1.572
147.375;75.5;1.56
148.375;75.5;1.272
149.375;75.5;1.119
150.375;75.5;1.353
151.375;75.5;1.728
152.375;75.5;1.827
153.375;75.5;1.617
154.375;75.5;1.449
155.375;75.5;1.509
156.375;75.5;1.614
157.375;75.5;1.563
158.375;75.5;1.485
159.375;75.5;1.593
160.375;75.5;1.815
161.375;75.5;1.944
162.375;75.5;1.989
163.375;75.5;2.085
164.375;75.5;2.202
165.375;75.5;2.208
166.375;75.5;2.202
167.375;75.5;2.394
168.375;75.5;2.718
169.375;75.5;2.85
170.375;75.5;2.667
171.375;75.5;2.367
172.375;75.5;2.172
173.375;75.5;2.082
174.375;75.5;2.034
175.375;75.5;2.004
176.375;75.5;1.995
177.375;75.5;1.977
178.375;75.5;1.968
179.375;75.5;1.998
-179.625;75.5;1.998
-178.625;75.5;1.848
-177.625;75.5;1.566
-176.625;75.5;1.374
-175.625;75.5;1.506
-174.625;75.5;1.929
-173.625;75.5;2.352
-172.625;75.5;2.49
-171.625;75.5;2.334
-170.625;75.5;2.058
-169.625;75.5;1.752
-168.625;75.5;1.398
-167.625;75.5;1.008
-166.625;75.5;0.642
-165.625;75.5;0.216
-164.625;75.5;-0.39
-163.625;75.5;-1.032
-162.625;75.5;-1.353
-161.625;75.5;-1.278
-160.625;75.5;-1.173
-159.625;75.5;-1.401
-158.625;75.5;-1.965
-157.625;75.5;-2.694
-156.625;75.5;-3.453
-155.625;75.5;-3.993
-154.625;75.5;-3.993
-153.625;75.5;-3.549
-152.625;75.5;-3.234
-151.625;75.5;-3.39
-150.625;75.5;-3.723
-149.625;75.5;-3.822
-148.625;75.5;-3.765
-147.625;75.5;-3.846
-146.625;75.5;-4.071
-145.625;75.5;-4.317
-144.625;75.5;-4.698
-143.625;75.5;-5.37
-142.625;75.5;-6.135
-141.625;75.5;-6.696
-140.625;75.5;-7.08
-139.625;75.5;-7.53
-138.625;75.5;-8.094
-137.625;75.5;-8.583
-136.625;75.5;-8.835
-135.625;75.5;-8.823
-134.625;75.5;-8.565
-133.625;75.5;-8.067
-132.625;75.5;-7.233
-131.625;75.5;-5.97
-130.625;75.5;-4.521
-129.625;75.5;-3.621
-128.625;75.5;-3.945
-127.625;75.5;-5.382
-126.625;75.5;-7.176
-125.625;75.5;-8.709
-124.625;75.5;-9.864
-123.625;75.5;-10.665
-122.625;75.5;-11.055
-121.625;75.5;-11.124
-120.625;75.5;-11.142
-119.625;75.5;-11.19
-118.625;75.5;-11.073
-117.625;75.5;-10.683
-116.625;75.5;-10.242
-115.625;75.5;-10.032
-114.625;75.5;-10.116
-113.625;75.5;-10.41
-112.625;75.5;-10.833
-111.625;75.5;-11.346
-110.625;75.5;-11.889
-109.625;75.5;-12.363
-108.625;75.5;-12.687
-107.625;75.5;-12.837
-106.625;75.5;-12.846
-105.625;75.5;-12.741
-104.625;75.5;-12.498
-103.625;75.5;-12.102
-102.625;75.5;-11.601
-101.625;75.5;-10.977
-100.625;75.5;-10.137
-99.625;75.5;-9.132
-98.625;75.5;-8.226
-97.625;75.5;-7.626
-96.625;75.5;-7.23
-95.625;75.5;-6.879
-94.625;75.5;-6.54
-93.625;75.5;-6.159
-92.625;75.5;-5.496
-91.625;75.5;-4.449
-90.625;75.5;-3.285
-89.625;75.5;-2.328
-88.625;75.5;-1.521
-87.625;75.5;-0.564
-86.625;75.5;0.705
-85.625;75.5;2.253
-84.625;75.5;4.047
-83.625;75.5;5.898
-82.625;75.5;7.149
-81.625;75.5;7.092
-80.625;75.5;6.006
-79.625;75.5;5.337
-78.625;75.5;6.381
-77.625;75.5;8.904
-76.625;75.5;11.562
-75.625;75.5;13.509
-74.625;75.5;14.967
-73.625;75.5;16.263
-72.625;75.5;17.190001
-71.625;75.5;17.601
-70.625;75.5;17.916
-69.625;75.5;18.489
-68.625;75.5;19.004999
-67.625;75.5;18.933001
-66.625;75.5;18.291
-65.625;75.5;17.487
-64.625;75.5;16.812
-63.625;75.5;16.452
-62.625;75.5;16.704
-61.625;75.5;17.684999
-60.625;75.5;19.023001
-59.625;75.5;20.211
-58.625;75.5;21.183001
-57.625;75.5;22.233
-56.625;75.5;23.523001
-55.625;75.5;24.972
-54.625;75.5;26.483999
-53.625;75.5;28.011
-52.625;75.5;29.417999
-51.625;75.5;30.504
-50.625;75.5;31.215
-49.625;75.5;31.698
-48.625;75.5;32.147999
-47.625;75.5;32.715
-46.625;75.5;33.452999
-45.625;75.5;34.269001
-44.625;75.5;35.000999
-43.625;75.5;35.598
-42.625;75.5;36.182999
-41.625;75.5;36.861
-40.625;75.5;37.518002
-39.625;75.5;37.994999
-38.625;75.5;38.417999
-37.625;75.5;39.119999
-36.625;75.5;40.200001
-35.625;75.5;41.313
-34.625;75.5;42.054001
-33.625;75.5;42.450001
-32.625;75.5;42.867001
-31.625;75.5;43.581001
-30.625;75.5;44.541
-29.625;75.5;45.408001
-28.625;75.5;45.773998
-27.625;75.5;45.473999
-26.625;75.5;44.901001
-25.625;75.5;44.754002
-24.625;75.5;45.228001
-23.625;75.5;45.662998
-22.625;75.5;45.291
-21.625;75.5;44.168999
-20.625;75.5;43.080002
-19.625;75.5;42.609001
-18.625;75.5;42.668999
-17.625;75.5;42.945
-16.625;75.5;43.407001
-15.625;75.5;44.189999
-14.625;75.5;45.176998
-13.625;75.5;45.957001
-12.625;75.5;46.209
-11.625;75.5;45.980999
-10.625;75.5;45.561001
-9.625;75.5;45.209999
-8.625;75.5;45.027
-7.625;75.5;45.002998
-6.625;75.5;45.042
-5.625;75.5;45.021
-4.625;75.5;44.828999
-3.625;75.5;44.415001
-2.625;75.5;43.839001
-1.625;75.5;43.362
-0.625;75.5;43.311001
0.375;74.5;45.528
1.375;74.5;44.997002
2.375;74.5;44.484001
3.375;74.5;44.036999
4.375;74.5;44.040001
5.375;74.5;44.556
6.375;74.5;44.859001
7.375;74.5;44.304001
8.375;74.5;43.236
9.375;74.5;42.381001
10.375;74.5;41.792999
11.375;74.5;41.042999
12.375;74.5;40.085999
13.375;74.5;39.251999
14.375;74.5;38.616001
15.375;74.5;37.908001
16.375;74.5;36.879002
17.375;74.5;35.466
18.375;74.5;33.75
19.375;74.5;31.934999
20.375;74.5;30.222
21.375;74.5;28.677
22.375;74.5;27.252001
23.375;74.5;25.872
24.375;74.5;24.555
25.375;74.5;23.448
26.375;74.5;22.608
27.375;74.5;21.798
28.375;74.5;20.775
29.375;74.5;19.746
30.375;74.5;19.083
31.375;74.5;18.653999
32.375;74.5;17.952
33.375;74.5;16.884001
34.375;74.5;15.828
35.375;74.5;15.009
36.375;74.5;14.262
37.375;74.5;13.467
38.375;74.5;12.636
39.375;74.5;11.706
40.375;74.5;10.647
41.375;74.5;9.639
42.375;74.5;8.835
43.375;74.5;8.118
44.375;74.5;7.398
45.375;74.5;6.825
46.375;74.5;6.399
47.375;74.5;5.772
48.375;74.5;4.797
49.375;74.5;3.867
50.375;74.5;3.318
51.375;74.5;2.913
52.375;74.5;2.343
53.375;74.5;1.785
54.375;74.5;1.584
55.375;74.5;1.65
56.375;74.5;1.545
57.375;74.5;0.951
58.375;74.5;-0.102
59.375;74.5;-1.302
60.375;74.5;-2.286
61.375;74.5;-2.922
62.375;74.5;-3.339
63.375;74.5;-3.66
64.375;74.5;-3.864
65.375;74.5;-3.972
66.375;74.5;-4.116
67.375;74.5;-4.326
68.375;74.5;-4.515
69.375;74.5;-4.677
70.375;74.5;-4.902
71.375;74.5;-5.211
72.375;74.5;-5.574
73.375;74.5;-6.012
74.375;74.5;-6.486
75.375;74.5;-6.885
76.375;74.5;-7.206
77.375;74.5;-7.56
78.375;74.5;-7.935
79.375;74.5;-8.175
80.375;74.5;-8.265
81.375;74.5;-8.373
82.375;74.5;-8.553
83.375;74.5;-8.718
84.375;74.5;-8.847
85.375;74.5;-8.997
86.375;74.5;-9.123
87.375;74.5;-9.177
88.375;74.5;-9.285
89.375;74.5;-9.546
90.375;74.5;-9.81
91.375;74.5;-9.894
92.375;74.5;-9.819
93.375;74.5;-9.687
94.375;74.5;-9.528
95.375;74.5;-9.435
96.375;74.5;-9.552
97.375;74.5;-9.891
98.375;74.5;-10.359
99.375;74.5;-10.884
100.375;74.5;-11.271
101.375;74.5;-11.196
102.375;74.5;-10.647
103.375;74.5;-10.11
104.375;74.5;-9.948
105.375;74.5;-10.002
106.375;74.5;-9.96
107.375;74.5;-9.774
108.375;74.5;-9.528
109.375;74.5;-9.234
110.375;74.5;-8.901
111.375;74.5;-8.544
112.375;74.5;-8.1
113.375;74.5;-7.539
114.375;74.5;-7.002
115.375;74.5;-6.603
116.375;74.5;-6.303
117.375;74.5;-6.027
118.375;74.5;-5.787
119.375;74.5;-5.541
120.375;74.5;-5.211
121.375;74.5;-4.824
122.375;74.5;-4.479
123.375;74.5;-4.206
124.375;74.5;-4.005
125.375;74.5;-3.882
126.375;74.5;-3.738
127.375;74.5;-3.459
128.375;74.5;-3.144
129.375;74.5;-2.994
130.375;74.5;-2.949
131.375;74.5;-2.748
132.375;74.5;-2.358
133.375;74.5;-1.998
134.375;74.5;-1.779
135.375;74.5;-1.635
136.375;74.5;-1.506
137.375;74.5;-1.323
138.375;74.5;-0.978
139.375;74.5;-0.591
140.375;74.5;-0.453
141.375;74.5;-0.522
142.375;74.5;-0.381
143.375;74.5;0.087
144.375;74.5;0.417
145.375;74.5;0.303
146.375;74.5;0.105
147.375;74.5;0.312
148.375;74.5;0.786
149.375;74.5;0.993
150.375;74.5;0.87
151.375;74.5;0.9
152.375;74.5;1.329
153.375;74.5;1.749
154.375;74.5;1.74
155.375;74.5;1.449
156.375;74.5;1.26
157.375;74.5;1.215
158.375;74.5;1.137
159.375;74.5;1.008
160.375;74.5;0.885
161.375;74.5;0.78
162.375;74.5;0.777
163.375;74.5;0.99
164.375;74.5;1.314
165.375;74.5;1.518
166.375;74.5;1.575
167.375;74.5;1.611
168.375;74.5;1.635
169.375;74.5;1.59
170.375;74.5;1.518
171.375;74.5;1.449
172.375;74.5;1.341
173.375;74.5;1.245
174.375;74.5;1.278
175.375;74.5;1.419
176.375;74.5;1.503
177.375;74.5;1.476
178.375;74.5;1.437
179.375;74.5;1.434
-179.625;74.5;1.455
-178.625;74.5;1.536
-177.625;74.5;1.686
-176.625;74.5;1.83
-175.625;74.5;1.884
-174.625;74.5;1.863
-173.625;74.5;1.863
-172.625;74.5;1.998
-171.625;74.5;2.373
-170.625;74.5;2.883
-169.625;74.5;3.159
-168.625;74.5;2.853
-167.625;74.5;2.058
-166.625;74.5;1.224
-165.625;74.5;0.702
-164.625;74.5;0.435
-163.625;74.5;0.159
-162.625;74.5;-0.318
-161.625;74.5;-1.089
-160.625;74.5;-2.205
-159.625;74.5;-3.537
-158.625;74.5;-4.704
-157.625;74.5;-5.37
-156.625;74.5;-5.619
-155.625;74.5;-5.736
-154.625;74.5;-5.778
-153.625;74.5;-5.625
-152.625;74.5;-5.367
-151.625;74.5;-5.262
-150.625;74.5;-5.328
-149.625;74.5;-5.31
-148.625;74.5;-4.998
-147.625;74.5;-4.446
-146.625;74.5;-3.975
-145.625;74.5;-4.014
-144.625;74.5;-4.725
-143.625;74.5;-5.706
-142.625;74.5;-6.45
-141.625;74.5;-6.987
-140.625;74.5;-7.638
-139.625;74.5;-8.343
-138.625;74.5;-8.808
-137.625;74.5;-9.111
-136.625;74.5;-9.522
-135.625;74.5;-9.864
-134.625;74.5;-9.777
-133.625;74.5;-9.321
-132.625;74.5;-8.637
-131.625;74.5;-7.419
-130.625;74.5;-5.583
-129.625;74.5;-4.143
-128.625;74.5;-4.344
-127.625;74.5;-6.075
-126.625;74.5;-8.004
-125.625;74.5;-9.129
-124.625;74.5;-9.501
-123.625;74.5;-9.618
-122.625;74.5;-9.891
-121.625;74.5;-10.554
-120.625;74.5;-11.481
-119.625;74.5;-12.207
-118.625;74.5;-12.585
-117.625;74.5;-13.077
-116.625;74.5;-13.953
-115.625;74.5;-14.712
-114.625;74.5;-14.868
-113.625;74.5;-14.766
-112.625;74.5;-15.018
-111.625;74.5;-15.591
-110.625;74.5;-16.062
-109.625;74.5;-16.344
-108.625;74.5;-16.559999
-107.625;74.5;-16.686001
-106.625;74.5;-16.641001
-105.625;74.5;-16.440001
-104.625;74.5;-16.038
-103.625;74.5;-15.441
-102.625;74.5;-14.823
-101.625;74.5;-14.214
-100.625;74.5;-13.368
-99.625;74.5;-12.366
-98.625;74.5;-11.712
-97.625;74.5;-11.484
-96.625;74.5;-11.1
-95.625;74.5;-10.368
-94.625;74.5;-9.807
-93.625;74.5;-9.648
-92.625;74.5;-9.462
-91.625;74.5;-9.084
-90.625;74.5;-8.856
-89.625;74.5;-8.787
-88.625;74.5;-8.361
-87.625;74.5;-7.377
-86.625;74.5;-6.198
-85.625;74.5;-5.157
-84.625;74.5;-4.275
